ID,Aleppo,Alexandria,Algiers,Amman,Aswan,Baghdad,Basra,Beirut,Benghazi,Cairo,Damascus,Doha,Fes,Jeddah,Jerusalem,Khartoum,Mosul,MSA,Muscat,Rabat,Riyadh,Salt,Sanaa,Sfax,Tripoli,Tunis
3446,أحجز عالساعة تلاتة ونص الضهر.,عاوز أعمل حجز للساعة تلاتة ونص الضهر.,راني حاب نحجز للساعة الثالثة نصف الزوال.,أعمل حجز للساعة تلاتة ونص المسا.,كنت عاوز احجز الساعة تلاتة ونص الضهر.,اريد اسوي حجز بالتلاثة ونص العصر.,اريد احجز للساعة تلاثة ونص مساءا.,إحجز للساعة تلاتة نص الضهر,نبي ندير حجز الثلاثة نص العصر.,عايز أعمل حجز الساعة تلاته نص العصر,احجز عالساعة تلاتة ونص الضهر.,بغيت اسوي حجز الساعة ثلاث ونص العصر.,باغي ندير حجز فالساعة الثالثة ونص مور الظهر.,أبا اسوي حجز الساعة تلاتة ونص المساء.,أحجز للساعة تلاتة نص المسا.,داير اعمل حجز لتلاتة نص الظهر.,اغيد اعمل حجز بالثلاثي ونص الظهر.,أريد القيام بحجز للساعة الثالثة والنصف ظهراُ,أبا احجز الساعة ثلاثة ونص الظهر.,بغيت ندير حجز للتلاتة نص الزوال.,ابغى احجز للساعة ثلاث نص مساء.,حجز للساعة ثلاثة العصر,اشتي افعل حجز ثلاث ونص مساءا.,نحب نعمل حجز للثلاثة نصف متاع القايلة.,نبي ندير حجز للساعة تلاته ونص العشيه.,نحب نحجز للتلاثة نص متاع القايلة.
3489,صندوق الأمان، سمحت.,صندوق الأمانات، فضلك.,الخزنة، فضلك.,صندوق الأمان، سمحت.,صندوق الأمانات، سمحت.,صندوق الامانات بليه زحمة.,صنودك السلامة، رجاءا.,صندوق الأمانات، عمول معروف,الخزنة، سمحت.,صندوق امانات، فضلك,صندوق الأمانات، بتريد.,صندوق الامانات، سمحت.,صندوق الأمان، عافاك.,الصندوق الامن، سمحت.,الخزنة، سمحت.,صندوق الأمان، فضلك.,صندوق السلامه، رجاءا.,خزينة الودائع فضلك,صندوق الأمان، فضلك.,صندوق الأمان، عافاك.,صندوق الامانات، سمحت.,صندوق الامان، سمحت,صندوق الامانات، سمحت.,الصندوق المسكر، يعيشك.,صندوق الخزنه، سمحت.,حكة السلامة، عيشك.
3502,سمحت اختار نبيذ مناسب.,فضلك اختار نبيت مناسب.,فضلك خير النبيذ يوالم.,سمحت اختار خمر بناسبك.,سمحت عايز نبيت كويس.,اختار نبيذ مناسب.,رجاءا اختار واين مناسب.,عمول معروف نقي نبيد مناسب,سمحت اختار النبيذ المناسب.,سمحت نقي نبيد مناسب,رجاءً اختار نبيت مناسب.,سمحت اختار واين مناسب.,يعافاك ختار النبيذ المناسب.,سمحت اختار نبيذ مناسب.,سمحت اختار نبيد مناسب.,فضلك، شيل خمرة مناسبة.,رجاءا اختار الخمر المناسب.,فضلك أحضر نبيذاً مناسباُ,اختارلي النبيذ الزين.,عافاك اختار النبيذ المناسب.,سمحت اختر نبيذ مناسب.,سمحت اختار نبيذ مناسب,سمحت اختار خمره مناسبه.,اختار الشراب الي يساعدك.,فضلك اختار النبيذ المناسب.,عيشك اختار شراب مناسب.
3512,بفضل محل صغير.,عاوز مكان صغير.,راني حاب مكان صغير.,أي مكان صغير.,كنت عايز مكان صغير.,اريد مكان صغير.,اريد فد مكان صغير.,شي مطرح زغير,نبي أي مكان صغير.,عايز مكان صغير,شي مكان صغير.,بغيت مكان صغير.,باغي شي بلاصة صغيرة.,أبا مكان صغير.,مكان صغير.,داير محل صغير.,اغيد مكان صغيغ.,أريد مكان صغير,ابغا مكان صغير.,بغيت شي بلاصا صغيرة.,ابغى مكان صغير.,حاب مكان صغير,اشتي مكان صغير.,نحب بلاصة صغيرة.,نبي مكان صغير.,نحب دار صغيرة.
3522,أدفع مشان البنزين؟,أدفع للبنزين؟,نخلص المازوت؟,علي أدفع حق البنزين؟,ادفع البنزين؟,ادفع البنزين؟,ادفع للبانزين؟,إدفع البنزين؟,ضروري ندفع للبنزينة؟,مفروض أدفع البنزين؟,ادفع البنزين؟,ادفع حق البترول؟,خاصني نخلص ثمن الوقود؟,ادفع للبنزين؟,أدفع للبنزين؟,مفروض ادفع للبنزين؟,ادفع للبنزين؟,مطلوب منى دفع ثمن الغاز,علي دفع ثمن الوقود؟,خصني نخلص تمن البنزين؟,ادفع للبنزين؟,ادفع حق البنزين؟,ضروري ادفع حق البترول؟,لازمني نخلص الليسانس؟,نخلص البنزينه؟,نخلص المازوت؟
3557,حرامي. مسكو.,حرامى. امسكه.,السارق. شدوه.,حرامي. امسكه.,حرامي. امسك حرامي.,حرامي. الزموه.,حرامي. لزموه.,حرامي مسكوا,سراق، امسكه.,حرامي امسكوة,حرامي. امسكوه.,بايق. صيدوه.,شفار. شدوه.,حرامي، امسكوه.,حرامي. امسكه.,حرامي. اقبضه.,حغامي، امسكونو.,لص أمسكوا به,السارق. مسكة.,شفار، شدو.,حرامي. امسكه.,حرامي امسكوه,سارق. امسكه.,سارق. شدوه.,خناب. شدوه.,سارق، شدوه.
3562,عم نستنا رفقاتنا يجوا.,مستنيين صحابنا ييجوا.,رانا نستناو يجو صحابنا.,منستني صحابنا يجو.,مستنين صحابنا يجو.,دا ننتظر جماعتنا يجون.,احنه منتظريناصدقائنا يجون.,ناطرين رفقاتنا ليجوا,نحنا نراجو اصحابنا يجو.,مستنين اصحابنا ييجو,عم نستنا رفقاتنا ليجوا.,ننتظر ربعنا يجون.,كنتسناو أصحابنا يجيو.,نستنى أصحابنا يجو.,عم نستنى صحابنا يجو.,منتظرين أصحابنا يجوا.,احنه عننتضغ اصدقائنه يجون.,انتظار حضور أصدقائنا,نتظر ربعنا الي بيجون.,تانتسناو فصاحبنا يجي.,ننتظر صاحبنا يجي.,قاعدين بنستنى صحابنا يجو,مراعيين اصحابنا يجو.,نستناو صحابنا يجيو.,حني قاعدين نستنو صحابنا باش ايجو.,نستناو صحابنا بش يجيو.
3572,سمحت عطيني فراطة.,فضلك إدينى فكة.,ديرلي شوية صرف فضلك.,سمحت أعطيني شوية فراطة.,سمحت أديني شوية فكة.,انطيني خردة بلية زحمة.,رجاءا انطيني شوية خردة.,عمول معروف عطيني شوية فراطة,سمحت عطيني شوية رقاق.,فضلك اديني شوية فكة.,سمحت عطيني شوية فراطة.,سمحت عطني خردة.,عافاك عطيني شي صرف.,سمحت اديني فكة.,سمحت أعطيني فراطة.,فضلك اديني شوية الفكه.,رجاءا انطيني شويه فكة.,فضلك أعطني بعض النقود الفكة,سمحت عطني فكة.,عافاك عتيني شوية صرف.,سمحت عطني شوي فكه.,سمحت، اعطيني شوية فكة,سمحت اديلي فكه.,بالله تعطيني صرف، يعيشك.,فضلك عطيني شوية رقاق.,اعطيني شوية صرف عيشك.
3619,كيرلي قوي، سمحت.,كيرلى جامد، سمحت.,برمانونت قوي، فضلك.,كيرلي قوي، سمحت.,كيرلي جامد، سمحت.,كيرلي قوي، رجاءً.,كيرلي ضيق، رجاءا.,كيرلي ضيق، عمول معروف,كيرلي مشدود، سمحت.,كيرلي جامد، سمحت.,كيرلي قوي، بتريد.,كيرلي، سمحت.,برمانوت ضيق، عافاك.,كيرلي قوي، سمحت.,كيرلي منيح، سمحت.,كيرلي ضيق، فضلك.,كيرلي قوي، رجاءا.,تموج شعر دائم مشدود فضلك,كيرلي قوي، سمحت.,بيرمانونت مجهد، عافاك.,كيرلي قوي، سمحت.,كيرلي قوي، سمحت,مجعد قوي، سمحت.,كيرلي بارشا، يعيشك.,كيرلي ضيق، سمحت.,برمانونت بارشا، عيشك.
3628,ناعمة وأمورة.,هى صغيرة وجميلة.,صغيرة شابة.,صغيرة وأمورة.,هيً صغيرة وحلوة.,هيه حلوه ونازكة.,صغيرة ولطيفة.,هيي زغتورة مهضومة,أنيقة كيوت.,حجمه صغير ظريف قوي,هية صغيرة ومهضومة.,صغيرة وكيوت.,راها صغيرة ظريفة.,صغيرة وحلوة.,صغيرة أمورة.,رشيقة لطيفة.,صغيغي ولطيفي.,صغيرة الجسم وذكية,صغيره وحليوه.,صغيرا فنيونة.,صغيرة لطيفة.,هيه صغيرة لطيفة,صغيره حاليه.,صغرونة سميحة.,ضئيله لطيفه.,ضريفة حلوة.
3638,هية أوبرا اليوم؟,إيه أوبرا النهاردة؟,شكون الأوبرا تع اليوم؟,عرض الأوبيرا اليوم؟,الأوبرا إنهاردة؟,بالأوبرا اليوم؟,اوبرا اليوم؟,أوبيرا اليوم؟,شن الاوبرا بتاع اليوم؟,حفلة اوبرا النهاردة؟,هية أوبرة اليوم؟,اوبرا اليوم؟,الأوبرا ديال ليوم؟,أيش الاوبرا حق أليوم؟,الأوبرا اليوم؟,اوبرت الليلة شنو؟,اشنو الاوبيرا مال اليوم؟,عرض الأوبرا اليوم,اوبرا اليوم؟,الأوبرا ديال اليوم؟,فيه الاوبرا اليوم؟,الاوبرا اليوم؟,الاوبرا حق اليوم؟,شكون الاوبرا اليوم؟,شن الاوبرا متاع اليوم؟,شنوا الاوبيرا متاع ليوم؟
3640,مقلي، سمحت.,مقلي، سمحت.,الطبق، فضلك.,مقلي، سمحت.,محمرة، سمحت.,مكلاية بلية زحمة.,مشوي، رجاءا.,مقلي، عمول معروف.,مقلي، لوسمحت.,مقلية، فضلك,مقلي، بتريد.,مقلي، سمحت.,المقلية، عافاك.,مقلي، سمحت.,مقلي، سمحت.,مقلي، فضلك.,مقلي، رجاءا.,مقلي فضلك,مقلية سمحت.,مقلي، عافاك.,مقلي، سمحت.,مقلي، سمحت,مقلي، سمحت.,الطبق، يعيشك.,مقلي، سمحت.,مقلي، يعيشك.
3644,رجع غسيلي لسا.,الغسيل بتاعى لسة مرجعش.,مرجعوليش الغسيل تاعي.,غسيلي رجع هلأ.,الغسيل بتاعي مرجعش دلوقتي.,هدوم الغسيل مالتي رجعت ليهسه.,هدوم الغسل مالتي بعدهن رجعن.,غسيلي رجع.,الغسيل بتاعي ردوش ليا توا.,غسيلي لسه جاش دلوقتي.,غسيلي لسه رجع.,غسيلي رجع للحين.,مازال مارجعش ليا الغسيل ديالي لدابا.,غسيلي دحين رجعلي.,لسا غسيلي رجع.,غسيلي اترجع لسة.,حواس الغسيل مالتي رجعت بعد.,غسيلي يرجع الآن,رجعو الغسيل مالي لحين.,حوايجي ديال التصبين رجعت.,غسيلي رجعلي الان.,غسيلي رجع لسه,الغسيل حقي رجعش للان.,الغسيل متاعي رجعش.,غسيلي مازال رجعوهوليش.,مازالو رجعوليش حوايجي الي تغسلت.
3649,بالمناسبة، فاضي شي السبت الجاي؟,بالمناسبة، فاضى السبت الجاي دة؟,حقأ، ماعندك والو السبت الجاي؟,بالمناسبة، تكون فاضي السبت الجاي؟,بالمناسبة، فاضي السبت الجاي؟,بالمناسبة، فارغ السبت الجاي؟,بالمناسبة، فارغ السبت الجاي؟,بالمناسبة، مشغول هيدا السبت جاي؟,خطرها، فاضي السبت الجاي؟,بالمناسبة، فاضي السبت جاي؟,بالمناسبة، عندك شي السبت الجاية؟,بالمناسبة، فاضي السبت الجاي؟,بالمناسبة، مسالي السبت الجاي؟,كل حال، فاضي السبت الجأي؟,بالمناسبة، فاضي هدا السبت؟,بالمناسبة، فاضي السبت الجاي دا؟,بالمناسبة، انته فاضي السبت يجي؟,فكرة غير مشغول السبت القادم,بالمناسبة، فاضي يوم السبت هذا؟,بالمناسبة، مسالي السبت الجاي؟,بالمناسبة، فاضي السبت الجاي؟,فكرة، فاضي السبت الجاي؟,بالمناسبة، فاضي السبت الجاي؟,بالمناسبة، عندك تعمل نهار السبت الجاي؟,بالمناسبة، فاضي السبت الجاي؟,بالمناسبة، عندك تعمل السبت الجاي؟
