ID,Aleppo,Alexandria,Algiers,Amman,Aswan,Baghdad,Basra,Beirut,Benghazi,Cairo,Damascus,Doha,Fes,Jeddah,Jerusalem,Khartoum,Mosul,MSA,Muscat,Rabat,Riyadh,Salt,Sanaa,Sfax,Tripoli,Tunis
6413,عندك واحد أكبر؟,عندك واحد أكبر؟,عندكم واحد كبير؟,عندك واحد أكبر؟,عندك واحد أكبر من ده؟,عندك وحدة أكبر؟,عندك واحد اكبر؟,عندك واحد اكبر؟,عندك وحدة أكبر؟,عندك حاجة اكبر؟,عندك واحد أكبر؟,عندك واحد اكبر؟,واش عند كبر منو؟,عندك وحدة اكبر؟,في عندك واحد أكبر؟,هل عندك واحد أكبر؟,عندك وحدي اكبغ؟,هل لديك واحد أكبر ؟,عندك اكبر؟,عندك منو شي واحد اكبر؟,عندك اكبر؟,عندك وحدة اكبر؟,معاك واحدة أكير؟,عندك ما اكبر؟,عندك واحد اكبر؟,عندك واحد ما أكبر؟
6418,حاسس أحسن.,حاسس إنى أحسن.,راني نحس بروحي أفضل.,أنا حاسس حالي أحسن.,أنا حاسس نفسي أحسن.,اشعر هواية احسن.,احس بتحسن.,حاسس حالي احسن .,نحس اني احسن.,انا حاسس اني احسن .,حاسس حالي أحسن.,احس اني احسن.,كنحس بتحسن.,احس اني احسن.,حاسس حالي أحسن.,أشعر بتحسن.,اشعر بتحسن.,أشعر بتحسن .,احس زين.,كانحس براسسي دابا حسن.,اشعر بتحسن.,حاس حالي احسن .,قدني احسن.,نحس بروحي ابرك.,اني احسن.,نحس في روحي خير.
6430,عندك اطلاع على جغرافيا اليابان؟,إنت على دراية بجغرافية اليابان؟,تعرف مليح الجغرافيا تع اليابان؟,انت بتعرف عن جغرافية اليابان؟,إنت عندك فكرة عن جغرافية اليابان؟,انتة تعرف عن جغرافية اليابان؟,عندك معرفة بجغرافية اليابان؟,بتعرف بجغرافيا باليابان؟,عندك خلفية على الجغرافيا بتاع اليابان؟,انت متعود و فاهم جغرفية اليابان؟,عندك معرفة بجغرافية اليابان؟,انت تعرف جغرافيا اليابان؟,واش كتعرف الجغرافيا ديال اليابان؟,انت متعود على الطبيعة الجغرافية لليأبان؟,عندك معلومات عن جغرافية اليابان؟,هل انت متالف مع جغرافية اليابان؟,هل تألف الجغرافيه مال اليابان؟,هل أنت ملم بجغرافيا اليابان ؟,أنت على دراية بجغرافية اليابان؟,عارف مزيان لجوغرافيا ديال اليابان؟,هل انت مألوف بجغرافية اليابان؟,بتعرف بجغرافية اليابان؟,هل انت متعود على جغرافية اليابان؟,تعرف بالباهي الجغرافيا اليابانية؟,انت عندك معلومات كويسه علي جغرافية اليابان؟,تعرف بالقدا جغرافيا اليابان؟
6436,إذا سمحت فرجيني وين أنا عهالخريطة.,لو سمحت ورينى أنا فين على الخريطة دى.,من فضلك وريلي وين راني على هاذ المخطط.,لو سمحت ورجيني وين أنا موجود بالخريطة هاي.,لو سمحت وريني أنا فين على الخريطة دي.,رجائا، شوفني اني وين بهذي الخريطة.,رجاءا راويني وين انا على هاي الخريطة.,إذا بتريد فرجيني انا وين عهالخريطة .,لو سمحت وريني ويني أنا في الخريطة هضي.,من فضلك وريني انا فين عالخريطة ديه .,رجاءً ورجيني وين أنا عالخريطة.,لو سمحت ورني انا وين على هالخريطة.,ممكن توريني فين أنا فهاد الخريطة.,لو سمحت وريني مكاني على دي الخريطة.,لو سمحت فرجيني وين أنا على هاي الخارطة.,من فضلك توريني لمن اكون في الخريطة دي.,رجاءا شوفني انا وين بهالخريطة.,من فضلك أرني أين أنا على هذه الخريطة .,الرجاء راوني وين أنا في هذه الخريطة.,وريني فيني انا ف هاد لخريطا.,لو سمحت ورني وين انا في هذه الخريطة.,لو سمحت فرجيني وين انا بالخريطة .,لو سمحت وريني وين انا في هذه الخريطة.,بالله وريني انا وين في الخريطة.,بالله وريني وين اني في الخريطة هادي.,يعيشك وريني وين أنا موجود على الخريطة هاذي.
6437,مية بالمية قطن.,مية فى المية قطن.,مئة بالمئة قطن.,قطن مية بالمية.,مية في المية قطن.,مية بالمية قطن.,مية بالمية كطن.,مية بالمية قطن .,مية في المية قطن.,ميه في الميه قطن .,قطن مية بالمية.,مية بالمية قطن.,مئة فالمئة قطن.,مية بالمية قطن.,مية بالمية قطن.,مئة في المئة قطن.,ميي بالميي قطن.,مائة بالمائة قطن .,مئه بالمئه قطن.,ميافلميا قطن.,قطن مئة بالمئة.,مية بالمية قطن .,مية في المية قطن.,مية بالمية قطن.,ميه في الميه قطن.,ميا بالميا قطن.
6466,بدي أغير على غرفة مطلة عالمحيط. في شي كلفة إضافية؟,من فضلك عاوز أغير لأوضة مطلة على المحيط. فى أى رسوم إضافية؟,راني حاب نبدل لغرفة تطل على المحيط. كاين إضافة؟,بدي أبدل لغرفة مطلة على البحر. في أي دفع اضافي؟,كنت عايز اغير الأوضة على المحيط. فيه تكلفة زيادة؟,اريد اغير الى غرفة عل منظر البحر، اكو كلف اضافية؟,اريد اغير لاطلاة ع المحيط. اكو تكاليف اضافية؟,بدي انقل عغرفة مطلة عالمحيط . في دفع زيادة؟,نبي نغير لدار مطلة على المحيط. هل في اي رسوم إضافية؟,عايز اغير لأوده بتطل عالمحيط . فيه اى مبلغ أضافي مفروض ادفعه؟,بدي انتقل على غرفة بتطل عالمحيط. في تكاليف إضافية؟,بغيت اغير لغرفة تطل على المحيط. في رسوم اضافية؟,بغيت نبدل لشي غرفة كتطل على الحيط واش كتزاد شي رسوم؟,أبا اغير الى غرفة تطل على المحيط. فيه أي رسوم زيادة؟,بدي أغير لغرفة اتطل على المحيط. بدفع اشي زيادة؟,داير أبدل لغرفة مطلة على المحيط. هل هناك اي مصاريف إضافية؟,اغيد اغير للغرفة الي تطل على المحيط. هل اكو اي رسوم اضافيي؟,أود أن أغير لغرفة تطل على المحيط . هل توجد أي رسوم إضافية ؟,أبا أغير إلى غرفة تطل على المحيط. في رسوم إضافية؟,بغيت نبدل الشومبر ديالي ب شي وحدا كاطل على لبحر. خاصني نزيد شي حاجا؟,ابغى اغير لغرفة مطلة على المحيط. هل فيه تكلفة إضافية؟,بدي اغير لغرفة بتطل على المحيط . في تكلة اضافية؟,اشتي اغير لا غرفة مطلة على المحيط. هل به اي رسوم إضافية؟,نحب نبدلها ببيت تطل على الواد. فما زيادة؟,نبي نغير لدار مطله علي المحيط. هل في زياده في السعر؟,نحب نبدل لبيت تطل عل المحيط. فما زيادة؟
6472,شقد كلفة استجئار اللوح لنص يوم؟,كام إيجار نص يوم على متن السفينة؟,شحال الكرية تع اللوحة لنص نهار؟,كم بكلف استأجار سفينة لمدة نص يوم؟,بكام إيجار نص يوم للوح؟,شكد سعر ايجار لوح التزلج لنص يوم؟,بيش اجار نص يوم للوحة؟,اديه اجار نص نهار؟,بكم اجار نص يوم للمائدة؟,يكلفني كلم تأجير لوح السباحه ده لنص يوم؟,أديش بكلف أجار اللوح لنص يوم؟,بكم تأجير اللوح حق نص يوم؟,شحال ثمن نص يوم نكري لوح؟,بكم سعر اجار اللوح لنص يوم؟,قديش أجار الركبة لنص يوم؟,كم سعر اجار لوحة نص يوم؟,اشقد يكلف استأجار المجلس لنص يوم؟,كم ثمن إيجار نصف يوم للوحة ؟,بجم نصف يوم استئجار المجلس؟,بشحال كاتكريو لبلانشا غي نص نهار؟,كم يكلف تأجير نصف يوم للوح؟,قديش بيكلف استئجار نص يوم للوحة ؟,كم ايجار القارب لنص يوم؟,بقداش كراء الزحلاقة لشطر نهار؟,بقداش ايجار اللوحه نص نهار؟,قداش يكلف كراء لوحة لنص نهار؟
6481,عشرة تشرين التاني.,عشرة نوفمبر.,العاشر نوفمبر.,عشرة نوفمبر.,عشرة نوفمبر.,عشرة دعش.,العاشر من تشرين الثاني.,عشرة تشرين التاني .,عشرة احداش.,عشرة نوفمبر .,عشرة تشرين التاني.,عشرة نوفمبر.,عشرة نونبر.,عشرة نوفمبر.,عشرة نوفمبر.,عشرة نوفمبر.,رقم عشغه.,العاشر من نوفمبر .,عشرة نوفمبر.,نهار عشرا نونبر.,عشرة نوفمبر.,عشرة اهدعش .,عشرة نوفمبر.,نهار عشرة نوفمبر.,عشرة نوفمبر.,عشرا نوفمبر.
6484,بدي شريط آلة كاتبة.,أنا عاوز شريط آلة كاتبة.,راني حاب شريط لآلة كتابة.,بدي شريط آلة كاتبة.,كنت عايز شريط آلة كاتبة.,أريد شريط مال آلة كتابة.,اريد شريط طابعة.,بدي ريبون لطابعة .,نبي شريط طابعة.,عايز شريط اله كاتبه .,بدي شريط آلة كاتبة.,بغيت شريط آلة طباعة.,بغيت الشريط ديال الآلة الكاتبة.,أبا شريط لالة الكتابة.,بدي اسطوانة طباعة.,داير شريط آلة طباعة.,اغيد شريط الاله الكاتبه.,أود شريطاً للآلة الكاتبة .,أبغا الشريط الآلة الكاتبة.,بغيت شي سينتا لماكينا ديال لكتابا ديالي.,ابغى الة كاتبة بشريط.,بدي شريط الة كاتبة .,اشتي شريط الة الكتابه.,نحب شريط ماكينة كتيبة.,نبي االشريط متاع الاله الطابعه.,نحب ريبون للدكتيلو.
6492,كتير طيب.,دة لذيذ جدا.,عندها ذوق بزاف.,كتير زاكي.,مذاقه حلو جداً.,كلش طيبة.,هذا كلش طيب.,كتير طيب .,طعمته سمحة بكل.,طعمه حلو قوي .,كتير طيب.,هذي واجد لذيذ.,لذيذة بزاف.,مرة طعم.,كتير زاكي.,إنه طاعم جدا.,كلش طيب.,إنها لذيذة جداً .,لذيذة جدا.,مجهد لمداق ديالو.,لذيذ جدا.,كثير زاكية .,طعيم قوي.,فيه بارشا مطعم.,طعمته مليحه هلبه.,هذا عندو برشا ذوق.
6497,إيمت رح ننطلق؟,هنطير إمتى؟,وقتاش نقلعو؟,متى راح نقلع؟,إحنا هنطير إمتى؟,شوكت راح نقلع؟,يمته نقلع؟,ايمتى حنقلع؟,امتى حنطلعو؟,امتى حنكون في الجو؟,إيمتا رح نأقلع؟,متى بنطير؟,فوقاش غادي نقلعو؟,متى حنقلع؟,ايمتا رح نتحرك؟,نحن مغادرين متين؟,ايمتي غاح نقلع؟,متى سنقلع ؟,متى نأخذ؟,ايمتاش غادي نقلعو؟,متى بنقلع؟,متى رح نقلع؟,ايحين عنقلع؟,وقتاش باش هطيروا؟,امتى بنطلعو؟,وقتاش باش نقلعو؟
