ID,Aleppo,Alexandria,Algiers,Amman,Aswan,Baghdad,Basra,Beirut,Benghazi,Cairo,Damascus,Doha,Fes,Jeddah,Jerusalem,Khartoum,Mosul,MSA,Muscat,Rabat,Riyadh,Salt,Sanaa,Sfax,Tripoli,Tunis
370,كامل عن المشروبات يلي منقدمها بهالطيارة بدليل المعلومات تبع مجلتنا.,بنقدمها فى الرحلة دى موجود فى دليل معلومات المجلة بتاعتنا.,كاينة في هاذ الرحلة في دليل المعلومات تع المجلة تاعنا.,من الشراب على هاي الطيارة موجودة بمجلة المعلومات التوجيهية تبعتنا.,عندنا فى الرحلة هتلقيها فى دليل المعلومات فى المجلة بتاعتنا.,كامل بالمشروبات الي نقدملها بهاي الرحلة موجود بدليل المعلومات بمجلتنا.,المشروبات نقدمها على هاي الرحلة موجود بدليل المعلومات من مجلتنا.,المشروبات منقدمو على هالرحلة موجود بدليل المعلومات بالمجلة تبعنا.,نقدمو فيهن على الرحلة هضي قاعد في دليل المعلومات في مجلتنا.,اللي بنقدمها في رحلتنا موجوده في دليل المعلومات في مجلتنا.,منقدمها على هي الرحلة موجود بدليل المعلومات بمجلتنا.,اللي نوفرها في هالرحلة موجود في دليل المعلومات بمجلتنا.,المشروبات اللي كنقدمها فهاد الرحلة محلي في دليل المعلومات فمجلتنا.,التوجيهات عن المشروبات اللي نقدمها موجودة في المجلة.,على هاي الرحلة موجود في دليل المعلومات في مجلتنا.,البنوفرها في الرحلة دي موجودة في دليل المعلومة بتاع مجلتنا.,للمشروبات اللي نقدما على هذي الرحلة موجود بدليل المعلومات بمجلتنه.,نقدمها على رحلتنا موجودة في دليل المعلومات الخاص بمجلتنا .,نقدمها في هالرحلة موجود في دليل المعلومات في مجلتنا.,قدمو فهاد الرحلة كاين في دليل المعلومات ديال المجلة ديالنا.,اللي نقدمها على هذه الرحلة موجو بدليل التعليمات في مجلتنا.,اللي بنقدمها على هاي الرحلة رح يكون موجود بدليل المعلومات في مجلتنا.,اللي بنقدمها في هذه الرحله موجود بدليل المعلومات في حقنا المجله.,المقترحة على الرحلة هذه. في دليل المعلومات متاع المغازة متاعنا.,فيها في الطياره تلقاها في المجلة متاعنا جيهة المعلومات.,الي نسربيوها في الرحلة هاذي تلقاوه في جزء المعلومات في مجلتنا.
373,بهالمنطقة؟,من هنا؟,منا؟,بالمنطقة هون؟,فى الحتة دي؟,قريب منا؟,قريب منا؟,من هون؟,من هنا؟,من هنا؟,من هون؟,من هني؟,من هنا؟,عأيش هنا؟,ساكن هون؟,بي هنا؟,من هوني؟,من هنا ؟,من اهني؟,غير هنا؟,هنا؟,من هون؟,بتعيش هانا؟,من هوني؟,الجيهة هادي؟,من هوني؟
375,محل الهدايا؟,محل الهدايا؟,تع الهدايا؟,محل الهدايا؟,مكتبة الهدايا؟,محل الهدايا؟,محل الهدايا؟,محل الهدايا؟,محل الهدايا؟,محل الهدايا؟,محل الهدايا؟,محل الهدايا؟,كيبيع الهدايا؟,محل الهدايا؟,محل الهدايا؟,دكان الهدايا؟,محل الهدايا؟,الهدايا ؟,بيع الهدأيا؟,ديال الهدايا؟,متجر الهديا؟,محل الهدايا؟,محل الهدايا؟,حانوت الكادوات؟,دكان الهدايا؟,حانوت الهدايا؟
386,جنب مورو باي.,قريب من خليج مورو.,قريب من مورو باي.,قريب من المارو بايه.,قريب من خليج مورو.,يم خليج مورو .,يم مورو بأي.,حد خليج مورو.,قريب من مورو باي.,جنب خليج مورو.,قريب من خليج مورو.,عند مورو بي.,لقريب من خليج مورو.,قريب من خليج مورو.,واحد جنب خليج مورو.,جنب مورو بي.,قريب على خليج مارو.,بجانب خليج موروا .,واحد بقرب خليج مورو.,واحد حدا مورو باي.,بالقرب من خليج باي.,من خليج مورو .,واحد قريب خليج مورو.,واحد، بحذا مورو باي.,جنب مورو باي.,قريب لخليج مورو باي.
391,إذا سمحت.,من فضلك.,من فضلك.,لو سمحت.,لو سمحت.,منبه، رجاءً.,الجرس، بلا زحمة.,عمول معروف.,لو سمحت.,منبه .,إذا بتريد.,لو سمحت.,منبه، عافاك.,لو سمحت.,لو سمحت.,تنبيه، من فضلك.,منبه، رجاءا.,من فضلك .,لو سمحت.,منبه، عافاك.,لو سمحت.,لو سمحت .,لو سمحت.,فياقة، يعيشك.,لو سمحت.,من فضلك.
398,هيروشي إيجيما.,هيروشى إيجيما.,هيروشي ايجيما.,هيروشي ايجيما.,هيروشي ايجيما.,هيروشي ايجيما.,هيروشي ايجيما.,هيروشي ايجيما.,هيروشي ايجيما.,ايجيما .,هيروشي ايجيما.,هيروشي ايجيما.,هيروشي إيجيما.,هيروشي ايجيما.,هيروشي ايجيما.,هيروشي ايجيما.,هيروشي ايجيما.,هيروش إيجيما .,هيروشي ايجيما.,إيجيما .,هيروشي ايجيما.,هيروشي ايجيما.,هيروشي ايجيما.,هيروشي إيجيما.,هيروشي ايجيما.,هيروشي ايجيما.
401,ليك فوريست، ما؟,بحيرة فوريست، مش كدة؟,لاك فورست، ياك؟,بحيرة الغابة. مش هيك؟,لايك فورست، مش كدة؟,ليك فورست، مو؟,بليك فورست، مو؟,فورست، ما هيك؟,ليك فورست، صح؟,لاك فورست، مش كده؟,بليك فورست، صح؟,ليك فوريست صح؟,فبحيرة فوريست، ياك؟,بحيرة فوريست، صح؟,ليك فوريست، صح؟,ليك فورست، ول لا؟,بحيرة فوريست، مو تمام؟,", أليس كذلك ؟",بحيرة فورست صحيح؟,في لايك فوريست، ياك؟,غابة البحيرات، اليس كذلك؟,بحيرة فورست، صح؟,ليك فورست، او ماشي؟,ليك فورست، موش هكا؟,بحيرة فورست، و الا؟,البحيرة، موش هكا؟
408,أخطبوط وحبار.,أخطبوط وسبيط.,بيوفر و الكالامار.,الأخطبوط والحبار.,اخطبوط وسبيط.,اخطبوط وحبار.,الاخطبوط والحبار.,أخطبوط و حبار.,اخطبوط و حبار.,و سبيط .,أخطبوط و محار.,الاخطبوط والحبار.,الأخطبوط والحبار.,الاخطبوط و الحبار.,الأخطبوط و الحبار.,اخطبوط و حبار.,الاخطبوط والحبار.,الأخطبوط والحبار .,الاخطبوط والحبار.,الروطال و الكالامار.,الاخطبوط و الحبار.,و الحبار .,اخطبوط و حبار.,القرنيط و الكلامار.,الاخطبوط و الحبار.,القرنيط و السوبية.
416,ع شيكاغو، إذا سمحت؟,تانية لشيكاجو، لو سمحت؟,تذاكر بالدرجة الثانية لشيكاقو؟,الدرجة التانية، لو سمحت؟,تانية لشيكاغو، لو سمحت؟,ثانية لشيكاغو، رجاءً؟,الثانية لشيكاغو، بلا زحمة؟,عشيكاغو . عمول معروف؟,كلاس لشيكاغو، لو سمحت؟,درجة تانية لشيكاجو؟,على شيكاغو، إذا بتريد؟,ثانية لي شيكاغو؟,درجة ثانية لشيكاغو، عافاك؟,الدرجة الثانية على شيكاغو؟,تانية لشيكاغو، لو سحمت؟,الي شيكاغو، من فضلك؟,الثانية الى شيكاغو، رجاءا؟,"لشيكاغوا , من فضلك ؟",من الدرجة الثانية لشيكاجو؟,الثانية لشيكاغو، عافاك؟,سياحية لشيكاغو، لو سمحت؟,ل شيكاجو، لو سمحت؟,ل شيكاغو، لو سمحت؟,الدرجة الثانية لشيكاغو، يعيشك؟,تانيه لشيكاغو، لو سمحت؟,درجة ثانية لشيكاغو، يعيشك؟
419,ع نيويورك.,رحت نيويورك.,لنيويورك.,على نيويورك.,رحت نيويورك.,الى نيويورك.,لنيو يورك.,عنيويورك.,لنيويورك.,نيويورك .,على نيويورك.,نيويورك.,لنيويورك.,نيو يورك.,نيو يورك.,نيويورك.,الى نيويورك.,نيويورك .,رحت لنيويورك.,لنيو يورك.,لنيويورك.,نيويورك .,نيو يورك.,لنيويورك.,لي نيويورك.,لنويورك.
423,رقم الرحلة؟,رقم الرحلة؟,هاذ الرحلة؟,رحلة الطيران؟,رقم الرحلة؟,رقم الرحلة؟,رقم الرحلة؟,رقم الرحلة؟,رقم الرحلة؟,رقم الرحلة؟,رقم الرحلة؟,رقم الرحلة؟,رقم الرحلة؟,رقم الرحلة؟,رقم الرحلة؟,الرحلة كم؟,رقم الرحلة؟,الرحلة الجوية ؟,رقم الرحلة؟,رقم الرحلة؟,رقم الرحلة؟,رقم الرحلة؟,رقم الرحله؟,نومرو الرحلة؟,رقم الرحله؟,نومرو الطيارة؟
442,إذا سمحت.,من فضلك.,من فضلك.,لو سمحت.,لو سمحت.,لنيويورك، رجاءً.,بلا زحمة.,عمول معروف.,لو سمحت.,فضلك .,إذا ممكن.,لو سمحت.,لنيويورك، عافاك.,لنيو يورك.,لو سمحت.,من فضلك.,لنيويورك، رجاءا.,من فضلك .,من فضلك.,يورك، عافاك.,لو سمحت.,لو سمحت .,يورك، لو سمحت.,لنيويورك، يعيشك.,لو سمحت.,لنويورك، عيشك.
446,كم يوم.,أيام قليلة.,برك.,كم يوم.,ايام تقريباً كدة.,كم يوم.,يوم بس.,كم يوم.,هكي .,قليله .,كم يوم.,كم يوم.,شي أيام.,كم يوم.,من يوم.,أيام قليلة.,لشوية ايام.,قليلة .,جم يوم.,شي يامات.,أيام.,بس .,ايام قليله.,شوية أيام.,ايامات تقريبا.,ايامات.
447,عاليسار.,ناحية الشمال.,على اليسار.,على الشمال.,على الشمال.,على اليسره.,لليسار.,عالشمال.,على اليسار.,عالشمال .,عاليسار.,على اليسار.,على اليسار.,على اليسار.,على الشمال.,على الشمال.,على اليساغ.,اليسار .,الى اليسار.,على ليسر.,على اليسار.,للشمال .,على اليسار.,على الليسار.,علي اليسار.,الثانية عاليسار.
471,البطاقة، تمام؟,دة، أوكى؟,البطاقة، معليش؟,البطاقة، طيب؟,ده، ماشي؟,الكارت، ماشي؟,الكرت، اوكي؟,تمام؟,هضي، أوكي؟,.تمام كده؟,الكرت، تمام؟,البطاقة، اوكي؟,البطاقة، صافي؟,البطاقة، تمام؟,الكرت، منيح؟,دا، تمام؟,الكارت، ماشي؟,حسناً ؟,البطاقه، انزين؟,لاكارط، واخا؟,الكرت، اوك؟,البطاقة، تمام؟,الكرت، تمام؟,هذه، باهي؟,الكرت، تمام؟,هاذي، باهي؟
488,شي عيادة قريبة؟,فى عيادة قريبة؟,قريبة من هنا؟,عيادة قريبة من هون؟,في عيادة قريبة؟,اكو صيدلية قريبة؟,اكو هناك عيادة قريبة؟,في عيادة قريبة؟,في عيادة قريبة؟,ما فيش عيادة قريبه؟,في عيادة قريبة؟,في عيادة قريبة؟,كاين شي عيادة قريبة؟,في عيادة قريبة؟,في عيادة قريبة؟,في عيادة قريبة؟,الاستقبال؟ اكو عيادة قغيبي؟,يوجد عيادة قريبة ؟,في عياده جريبه مناك؟,كاين شي كلينيك قريب؟,فيه عيادة قريبة؟,في عيادة قريبة؟,هانا عياده قريبه؟,قريبة من هوني؟,عيادة قريبه من هنايا؟,مصحة قريبة؟
493,دولارات بالتكسي؟,هتكفى بالتاكسى؟,يكفو للطاكسي؟,دولار للتكسي؟,كفاية للتاكسي؟,تكفي تاكسي؟,كافية للتكسي؟,بتكفي لتاكسي؟,حيسدن للتاكسي؟,دولارات للتاكسي؟,دولار للتكسي؟,حق التكسي؟,كافية بالطاكسي؟,تكفي التاكسي؟,دولارات للتكسي؟,كفاية للتكسي؟,غاح تكفي بالتكسي؟,كافية للذهب بالتاكسي ؟,كافيا بسيارة أجرة؟,دولار في الطاكسي؟,كافية للتاكسي؟,يكفو بالتكسي؟,الدولار بالتكس؟,يكفيو لتكسي؟,ساده للتاكسي؟,يكفيو للتاكسي؟
