ID,Aleppo,Alexandria,Algiers,Amman,Aswan,Baghdad,Basra,Beirut,Benghazi,Cairo,Damascus,Doha,Fes,Jeddah,Jerusalem,Khartoum,Mosul,MSA,Muscat,Rabat,Riyadh,Salt,Sanaa,Sfax,Tripoli,Tunis
7883,رح يوصل القطار ع سان دييغو، إذا سمحت؟,هيوصل سان دييجو الساعم كام، لو سمحت؟,يوصل القطار لسان دييقو، من فضلك؟,راح يوصل القطار على سان ديغو، لو سمحت؟,هيوصل امتى سان دييجو، لو سمحت؟,وقت راح يوصل القطار لسان دييغو، رجاءً؟,وقت يوصل القطار لسان دييكو، رجاا؟,ساعة بيوصل الترين عسان دييغو، إذا بتريد ؟,أي وقت القطار حيوصل لسان دييغو، لو سمحت؟,حيوصل القطر لسان دييجو، من فضلك؟,بيوصل القطار على سان دييغو، لو سمحت؟,كم يوصل القطار سان دييغو، لو سمحت؟,وقت كيوصل الطران لسان دييغو، عافاك؟,الوقت اللي حيوصله القطار لسان دييقو، لو سمحت؟,بوصل القطار على سان ديغو، لو سمحت؟,البوصل فيه القطر إلى سان دييغو، من فضلك؟,وقت غاح يصل القطار لسان دياغو، رجاءا؟,القطار إلى سان دييجو ، من فضلك ؟,الذي يصل القطار إلى سان دييغو، من فضلك؟,كايوصل التران ل سانديييغو، عفاك؟,بيوصل القطار الى سان دييغو، لو سمحت؟,اللي بيوصل فيه القطار لسان دييغو، لو سمحت؟,عيوصل القطار ل سان دييغو، لو سمحت؟,شلوقت الترينو يوصل لسان دييغو، يعيشك؟,وقت يوصل القطار لي سان ديجو، من فضلك؟,أنا ساعة باش يوصل التران لسان دياغو، يعيشك؟
7913,آخد نظرة ع صندوقك.,عاوز أبص بصة على الصندوق بتاعك.,حاب نضرب طلة على البوكس ديالك.,حابب ألقي نظرة على صندوقك.,عايز ابص بصة على الصندوق بتاعك.,القي نظره على الصندوق مالتك.,القي نظرة على صندوكك.,اخد نظرة ععلبتك .,نبي نشوف صندوقك.,القى نظرة عالصندوق بتاعك .,بدي شوف علبتك.,بغيت اشوف صندوقك.,أبغيت نشوف الصندوق ديالك.,اخذ نظرة على صندوقك.,حابب أشوف العلبة تاعتك.,داير آخد نظرة لصندوقك.,القي نضره على صندوقك.,إلقاء نظرة على صندوقك .,أن أشوف على المربع الخاص بك.,ندرب طليلا على لودج ديلك.,ابغى اشوف صندوقك.,اتفرج على الصندوق تبعك .,اعمل نظره لحقك الصندوق.,نعمل نضرة على بيت التبديل.,نبي نشوف الصندوق متاعك.,نعمل نضرة على مقصورتك.
7925,بدي شامبو.,من فضلك عاوز شامبو.,راني حاب شامبوان.,بدي شامبو.,كنت عايز شامبو.,اريد شامبو.,اريد فد شامبو.,بدي شامبو.,نبي شوية شامبو.,عايز شامبو .,بدي شوية شامبو.,بغيت شامبو.,بغيت شوية ديال الشامبوان.,أبا شوية شامبو.,بدي شامبو.,داير بعض الشامبو.,اغيد شوية شامبو.,أريد بعض الشامبو .,ابغا بعض الشامبو.,بغيت الشمبوان.,ابغى شامبو.,بدي شوية شامبو .,اشتي شويه شامبوه.,نحب على الشامبوان.,نبي شوية شامبو.,نحب على شامبوا.
7947,أنا قاعد بفندق هيلتون.,قاعد فى فندق هيلتون.,هبطت في فندق الهيلتون.,أنا ضايل بفندق الهلتون.,قاعد في فندق الهيلتون.,اني نازل بفندق الهيلتون.,انا كاعد بفندق هيلتون.,نازل بأوتيل هيلتون .,قاعد في هوتيل هيلتون.,قاعد في فندق هيلتون .,أنا نازل بفندق هيلتون.,قاعد في فندق الهيلتون.,انا جالس ففندق هيلتون.,حاقعد في فندق الهيلتون.,أنا قاعد بأوتيل الهيلتون.,مقيم في فندق الهيلتون.,انا قيعد بفندق هيلتون.,أقيم في فندق هيلتون .,ساكن في فندق هيلتون.,انا ف وطيل هيلطون.,مقيم في فندق الهيلتون.,ضايل بفندق الهيلتون .,جالس في فندق هيلتون.,وصلت لوتيل هيلتون.,قاعد في هوتيل الهلتون.,قعدت في وتيل هيلتون.
7948,ما منيح وبقلبة معدة.,إنى مش كويس وقرفان.,نحس روحي مليح و عندي غثيان.,حاسس حالي مرهق ومعصب.,اني مش كويس وهيغمى عليا.,احس بتعب ولعبان نفس.,احس بالغثيان.,حالي مش منيح و دايخ .,اني مش تمام و نبي نرجع.,اني مش كويس و حأرجع .,حالي تعبان ولاعية نفسي.,احس اني زين ولايعة جبدي.,كنحس بالسوء والدوخة.,احس اني سيء وغثيث.,حالي مش منيح و بدي أستفرغ.,حاسي كعب و مقيئ.,اشعر بالضيق والغثيان.,بحالة سيئة وغثيان .,أشعر بالسوء والغثيان.,براسي فشكل فيا التقيا.,اشعر بالتعب و الغثيان.,حالي مش منيح و معدتي بقلب .,بين احس بتعب وغاثي.,بروحي متقلق و نحب نرد.,في روحي مش كويس و دايخ.,نحس في روحي موش لاباس وعندي دوخة.
7957,عندي موعد لشوفها عالساعة تنتين.,أنا عندى ميعاد علشان أشوفها الساعة اتنين.,عندي موعد معاها على الثانية بعد الزوال.,أنا عندي موعد عشان أشوفها الساعة تنتين.,انا معايا معاها ميعاد الساعة اتنين.,اني عندي موعد حتى اشوفها الساعة ثنتين.,اا عندي موعد اشوفها بالثتنين.,عندي موعد لشوفا عالساعة تنتين .,عندي موعد عشان نشوفها الساعة اثنين بالضبط.,انا عندي ميعاد اني اشوفها عالساعة اتنين .,عندي موعد معها الساعة تنتين.,عندي موعد حق اشوفها الساعة ثنتين.,عندي موع نشوفها فالساعة الثانية.,عندي موعد اني اشوفها الساعة اتنين.,عندي موعد اني أشوفها على الساعة تنتين.,انا عندي موعد عشان اشوفها الساعة اتنين.,انا عندي موعد حتى اشوفها ساعه ثنتين.,لدى موعد لرؤيتها في السّاعة الثّانية .,عندي موعد لرؤيتها في الساعة الثانية.,غادي نتلاقاها معا الجوج.,عندي موعد للقائها الساعة ثنتين.,انا عندي موعد اشوفها على الساعة ثنتين .,معي موعد عسب ابسرها الساعه ثنتين.,عندي موعد معاها مع الساعتين.,عندي موعد باش نشوفها الساعة اتنين.,عندي موعد معاها مع ماضي ساعتين متاع العشية.
7972,بتروح هالسيارة ع إيدنبره؟,العربية دى بتروح إدينبره؟,هاذ العربة تروح لإيدنبره؟,السيارة رايحة على إيدنبيره؟,العربية دي بتروح إدنبره؟,هاي السياره تروح لادينبرة؟,هاي السيارة تروح لادنبرة؟,هالسيارة بتروح عأدينبرا؟,السيارة هضي تمشي لادنبره؟,العربية ديه رايحة ايدينبره؟,السيارة بتروح على إدنبره؟,تروح هالسيارة إدنبره؟,هاد السيارة كتمشي ادنبره؟,دي السيارة تروح لأيدنبيرة؟,السيارة بتروح على ايدنبيرة؟,العربية دي بتمشي إلى ادينبيره؟,هذي السياره تغوح لادنبره؟,تذهب هذه السيارة إلى إدنبرة ؟,هالسيارة تروح الى ادنبره؟,الطومبيل غادي ل إيدينبره؟,هذي السيارة تروح لادنبرة؟,هاي بتروح على ايدنبيره؟,السياره بتمشي ل ايدنبره؟,الكرهبة هذه ماشيا لادنبرة؟,هادي تمشي لي إدنبره؟,الكرهبة هاذي ماشية لإدنبرة؟
7976,إذا سمحت عبي هالاستمارة.,من فضلك إملا الاستمارة دى.,من فضلك عمر هاذ الاستمارة.,لو سمحت عبي هاد النموذج.,لوسمحت إملى الفورمة دي.,رجاءً اترس هاي الاستماره.,رجاءا املي هاي الاستمارة.,إذا بتريد، عبيلي هالورقة .,لو سمحت عبي النموذج هضا.,من فضلك املى النموذج ده .,اي، رجاءً عبي هالطلب.,لو سمحت مل هالاستمارة.,نعم، عافاك عمرهاد النموذج.,عبي البيانات لو سمحت.,لو سمحت عبي هدا الطلب.,من فضلك املأ الفورمة دي.,رجاءا املي هذي الاستماره.,، رجاءً املأ هذه الاستمارة .,نعم، يرجى تعبئة هالنموذج.,اه، عمر هاد لورقا.,لو سمحت عب هذا المستند.,لو سمحت عبي هاد النموذج .,لو سمحت عبي الاستمارة.,بالله عمر هذا المطلب.,من فضلك عبي النموذج هدا.,يعيشك عمر المطبوعة هاذي.
7983,شقد بتاخد عالوزن الإضافي؟,بتدفع كام للوزن الزيادة؟,هي الزيادة للأمتعة الزائدة؟,بتدفع على الوزن الزايد؟,بتدفع كام للوزن الزيادة؟,تاخذ على الوزن الزايد؟,تحمل ع الوزن الزايد؟,اديه بتاخدو عالوزن الزايد؟,تأخذ على الوزن الزايد؟,بتدفع كام للوزن الزيادة؟,أديش بتاخد عالوزن الزايد؟,تاخذ على الوزن الزايد؟,شحال كتحسب للوزن الزايد؟,حتأخذو على الوزن الزأيد؟,بتاخد على الوزن الزايد؟,السعر الانت بتاجر بيه للوزن الزائد؟,تاخذ فلوس على الاوزان الاضافيه؟,هو مقدار الرسوم للوزن الزائد ؟,كم دفعت للوزن الزائد؟,خاصني نخلص على لباغاج للي زايد عندي؟,تأخذ على الوزن الزائد؟,قديش بيكلف الوزن الزيادة؟,بتفعل كلفه للوزن الزايد؟,الزيادة على الباقاج الزايد؟,تحسبو الزيادة في الوزن؟,قداش الزيادة للدبش الزايد؟
7991,كيمورا. بدي ألغي حجزي يوم الجمعة.,كيمورا. عاوزة ألغى حجزى ليوم الجمعة.,كيمورا، راني حاب نلغي الحجز تع نهار الجمعة.,كيمورا. بدي ألغي حجزي ليوم الجمعة.,كيمورا. كنت عايز الغي حجزي يوم الجمعة.,اسمي كيمورا. اريد الغي الحجز مالتي يوم الجمعة.,كيمورا. اريد الغي الحجر مال اليوم.,كيمورا . بدي الغي حجزي الجمعة.,هو كيمورا. و نبي نلغي حجزي للجمعة.,. عاوزه الغي حجزي بتاع يوم الجمعة .,كيمورا. بدي إلغي حجزي تبع الجمعة.,كيمورا. بغيت ألغي حجزي حق يوم الجمعة.,كيمورا. باغي إلغاء الحجز يوم الجمعة.,كيمورا. أبا الغي حجزي حق يوم الجمعة.,كيمورا. بدي ألغي حجزي ليوم الجمعة.,هو كيمودا. داير ألغى حجزي للجمعة.,هو كيمورا. اغيد الغي حجزي ليوم الجمعه.,. أريد إلغاء حجزي الخاص بيوم الجمعة .,كيمورا. أريد إلغاء الحجز يوم الجمعة.,كيمورا. بغيت نلغي الريزيرفاسيو ديالي ديال نهار الجمعا.,كيمورا. ابغى الغي حجزي ليوم الجمعة.,كيمارو . بدي الغي الحجز ليوم الجمعه .,اسمي كيمورا. اشتي اكنسل الحجز حق الجمعه.,كيميرا. نحب نلغي حجزي متاع نهار الجمعة.,كيمورا. نبي نلغي الحجز متاعي متاع يوم الجمعه.,هو كيمورا. نحب نلغي الحجز متاعي لنهار الجمعة.
